kode_billing,tgl_billing,expired_billing,status,kd_kantor,dokumen,no_dok,tgl_dok,total_pungutan,total_dibayar,tgl_bayar,bank
620220200256358,2022-02-24,2022-04-24,Tunggu Rekon CEISA,040600,17,LP224562173SG20220223,2022-02-24,4000,4000,2022-02-26,POS INDONESIA
620220200039061,2022-02-03,2022-04-03,Tunggu Rekon CEISA,040600,17,CH124812015AU20220128,2022-02-03,881000,881000,2022-02-10,POS INDONESIA
620220200265879,2022-02-25,2022-04-25,Kirim Billing,040600,17,LP224705172SG20220224,2022-02-25,2000,0,NA,NA
620220200036672,2022-02-03,2022-04-03,Tunggu Rekon CEISA,040600,17,EV009538653CN20220128,2022-02-03,14000,14000,2022-02-08,POS INDONESIA
620220200017007,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,UQ290278436SG20220129,2022-02-02,5000,5000,2022-02-09,POS INDONESIA
620220200204513,2022-02-21,2022-04-21,Tunggu Rekon CEISA,040600,17,EN157659124JP20220214,2022-02-21,78000,78000,2022-02-24,POS INDONESIA
620220200226552,2022-02-22,2022-04-22,Kirim Billing,040600,17,LP224155651SG20220218,2022-02-22,11000,0,NA,NA
620220200013667,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,EV009196295CN20220128,2022-02-02,159000,159000,2022-02-07,POS INDONESIA
620220200084591,2022-02-08,2022-04-08,Tunggu Rekon CEISA,040600,17,CE982608792US20220207,2022-02-08,447000,447000,2022-02-15,POS INDONESIA
620220200048419,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,LP223154986SG20220203,2022-02-04,39000,39000,2022-02-09,POS INDONESIA
620220200265001,2022-02-25,2022-04-25,Kirim Billing,040600,17,LP224391964SG20220224,2022-02-25,15000,0,NA,NA
620220200266950,2022-02-25,2022-04-25,Kirim Billing,040600,17,CY006022185CN20220224,2022-02-25,170000,0,NA,NA
620220200183331,2022-02-17,2022-04-17,Tunggu Rekon CEISA,040600,17,EL517940655JP20220214,2022-02-17,936000,936000,2022-02-22,POS INDONESIA
620220200230015,2022-02-22,2022-04-22,Tunggu Rekon CEISA,040600,17,LW462288163DE20220221,2022-02-22,19000,19000,2022-02-25,POS INDONESIA
620220200242943,2022-02-23,2022-04-23,Tunggu Rekon CEISA,040600,17,EJ804907781JP20220222,2022-02-23,26000,26000,2022-02-23,BANK MANDIRI
620220200018368,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,UQ288078060SG20220129,2022-02-02,2000,2000,2022-02-08,POS INDONESIA
620220200232619,2022-02-22,2022-04-22,Tunggu Rekon CEISA,040600,17,UV486508615UZ20220217,2022-02-22,2000,2000,2022-02-23,POS INDONESIA
620220200055379,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,LP219897069SG20220103,2022-02-04,295000,295000,2022-02-10,POS INDONESIA
620220200012727,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,LP222708817SG20220128,2022-02-02,27000,27000,2022-02-08,POS INDONESIA
620220200016880,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,LC1000672269120220127,2022-02-02,54000,54000,2022-02-12,POS INDONESIA
620220200141297,2022-02-14,2022-04-14,Kirim Billing,040600,17,LP223609245SG20220212,2022-02-14,3000,0,NA,NA
620220200216785,2022-02-21,2022-04-21,Tunggu Rekon CEISA,040600,17,LP224490794SG20220218,2022-02-21,17000,17000,2022-03-01,POS INDONESIA
620220200235488,2022-02-23,2022-04-23,Tunggu Rekon CEISA,040600,17,LW462081464DE20220221,2022-02-23,85000,85000,2022-02-26,POS INDONESIA
620220200146445,2022-02-14,2022-04-14,Kirim Billing,040600,17,UY137287171DE20220209,2022-02-14,54000,0,NA,NA
620220200208363,2022-02-21,2022-04-21,Tunggu Rekon CEISA,040600,17,EE843563249TW20220218,2022-02-21,110000,110000,2022-02-24,POS INDONESIA
620220200029244,2022-02-03,2022-04-03,Tunggu Rekon CEISA,040600,17,EX235189863SG20220202,2022-02-03,138000,138000,2022-02-11,POS INDONESIA
620220200071897,2022-02-07,2022-04-07,Tunggu Rekon CEISA,040600,17,LC1000624269620220124,2022-02-07,166000,166000,2022-02-11,POS INDONESIA
620220200049786,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,10,SPSA-232/WBC.08/KPP.MP.03/2022,2022-02-04,1000,1000,2022-02-05,POS INDONESIA
620220200096768,2022-02-09,2022-04-09,Tunggu Rekon CEISA,040600,17,RR348379055TH20220208,2022-02-09,27000,27000,2022-02-11,BANK CENTRAL ASIA
620220200172951,2022-02-16,2022-04-16,Tunggu Rekon CEISA,040600,17,LP223286369SG20220210,2022-02-16,5000,5000,2022-02-22,POS INDONESIA
620220200017873,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,LW460254900DE20220129,2022-02-02,158000,158000,2022-02-07,POS INDONESIA
620220200212954,2022-02-21,2022-04-21,Tunggu Rekon CEISA,040600,17,RU940092058NL20220218,2022-02-21,27000,27000,2022-02-25,POS INDONESIA
620220200214874,2022-02-21,2022-04-21,Kirim Billing,040600,17,EB760292720CN20220218,2022-02-21,111000,0,NA,NA
620220200069971,2022-02-07,2022-04-07,Tunggu Rekon CEISA,040600,17,LP223581216SG20220204,2022-02-07,17000,17000,2022-02-15,POS INDONESIA
620220200120860,2022-02-11,2022-04-11,Tunggu Rekon CEISA,040600,17,LP589938599MY20220210,2022-02-11,56000,56000,2022-02-16,POS INDONESIA
620220200018935,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,UQ290241379SG20220129,2022-02-02,2000,2000,2022-02-15,POS INDONESIA
620220200248761,2022-02-24,2022-04-24,Kirim Billing,040600,17,UQ105058518GB20220223,2022-02-24,72000,0,NA,NA
620220200242930,2022-02-23,2022-04-23,Tunggu Rekon CEISA,040600,17,EN158778145JP20220222,2022-02-23,100000,100000,2022-03-01,POS INDONESIA
620220200055321,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,UQ289063804SG20220203,2022-02-04,2000,2000,2022-02-11,POS INDONESIA
620220200147556,2022-02-14,2022-04-14,Tunggu Rekon CEISA,040600,17,EN157061367JP20220211,2022-02-14,119000,119000,2022-02-19,POS INDONESIA
620220200045033,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,LP589769949MY20220203,2022-02-04,17000,17000,2022-02-09,POS INDONESIA
620220200140647,2022-02-14,2022-04-14,Tunggu Rekon CEISA,040600,17,LP223753070SG20220212,2022-02-14,62000,62000,2022-02-18,POS INDONESIA
620220200156609,2022-02-15,2022-04-15,Tunggu Rekon CEISA,040600,17,LP223939715SG20220214,2022-02-15,3000,3000,2022-02-18,POS INDONESIA
620220200199537,2022-02-18,2022-04-18,Tunggu Rekon CEISA,040600,17,LV419409107CN20220217,2022-02-18,14000,14000,2022-02-21,POS INDONESIA
620220200044165,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,CC914021305DE20220202,2022-02-04,462000,462000,2022-02-10,POS INDONESIA
620220200255361,2022-02-24,2022-04-24,Kirim Billing,040600,17,LP224528000SG20220223,2022-02-24,30000,0,NA,NA
620220200042299,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,CK070902259DE20220202,2022-02-04,300000,300000,2022-02-09,POS INDONESIA
620220200167447,2022-02-16,2022-04-16,Tunggu Rekon CEISA,040600,17,EE917952583HK20220215,2022-02-16,11000,11000,2022-02-26,POS INDONESIA
620220200227121,2022-02-22,2022-04-22,Kirim Billing,040600,17,LV417565651CN20220221,2022-02-22,2000,0,NA,NA
620220200071303,2022-02-07,2022-04-07,Tunggu Rekon CEISA,040600,17,EN155641908JP20220205,2022-02-07,46000,46000,2022-02-10,POS INDONESIA
620220200177231,2022-02-17,2022-04-17,Tunggu Rekon CEISA,040600,17,LP224208473SG20220215,2022-02-17,3000,3000,2022-02-22,POS INDONESIA
620220200146843,2022-02-14,2022-04-14,Tunggu Rekon CEISA,040600,17,LP223610955SG20220209,2022-02-14,12000,12000,2022-02-23,POS INDONESIA
620220200144290,2022-02-14,2022-04-14,Kirim Billing,040600,17,LC1000680855420220211,2022-02-14,5000,0,NA,NA
620220200128513,2022-02-12,2022-04-12,Tunggu Rekon CEISA,040600,17,RC622982528DE20220209,2022-02-12,138000,138000,2022-02-16,POS INDONESIA
620220200051274,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,EV009306570CN20220203,2022-02-04,316000,316000,2022-02-08,POS INDONESIA
620220200069744,2022-02-07,2022-04-07,Tunggu Rekon CEISA,040600,17,LV406813882CN20220204,2022-02-07,46000,46000,2022-02-13,POS INDONESIA
620220200131242,2022-02-13,2022-04-13,Tunggu Rekon CEISA,040600,17,UV473044900UZ20220203,2022-02-13,59000,59000,2022-02-23,POS INDONESIA
620220200090902,2022-02-09,2022-04-09,Tunggu Rekon CEISA,040600,17,LP589770615MY20220207,2022-02-09,14000,14000,2022-02-11,POS INDONESIA
620220200028609,2022-02-03,2022-04-03,Tunggu Rekon CEISA,040600,17,LP222085105SG20220201,2022-02-03,2000,2000,2022-02-09,POS INDONESIA
620220200085973,2022-02-08,2022-04-08,Tunggu Rekon CEISA,040600,17,UV471981126UZ20220131,2022-02-08,2000,2000,2022-02-16,POS INDONESIA
620220200177358,2022-02-17,2022-04-17,Tunggu Rekon CEISA,040600,17,LP223875895SG20220215,2022-02-17,10000,10000,2022-02-21,POS INDONESIA
620220200125230,2022-02-11,2022-04-11,Tunggu Rekon CEISA,040600,17,LV401800581CN20220204,2022-02-11,716000,716000,2022-02-25,POS INDONESIA
620220200013349,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,RU912603759NL20220131,2022-02-02,32000,32000,2022-02-14,POS INDONESIA
620220200239126,2022-02-23,2022-04-23,Kirim Billing,040600,17,LP590128871MY20220222,2022-02-23,46000,0,NA,NA
620220200239993,2022-02-23,2022-04-23,Tunggu Rekon CEISA,040600,17,LP224470551SG20220222,2022-02-23,10000,10000,2022-02-27,POS INDONESIA
620220200127250,2022-02-12,2022-04-12,Tunggu Rekon CEISA,040600,17,UQ284558437SG20220204,2022-02-12,3000,3000,2022-02-21,POS INDONESIA
620220200203432,2022-02-20,2022-04-20,Kirim Billing,040600,17,LP001551764IN20220216,2022-02-20,154000,0,NA,NA
620220200098838,2022-02-09,2022-04-09,Tunggu Rekon CEISA,040600,17,UM205304874US20220207,2022-02-09,80000,80000,2022-02-14,POS INDONESIA
620220200251709,2022-02-24,2022-04-24,Kirim Billing,040600,17,UQ294703920SG20220222,2022-02-24,10000,0,NA,NA
620220200097361,2022-02-09,2022-04-09,Kirim Billing,040600,17,LP223215345SG20220208,2022-02-09,2000,0,NA,NA
620220200051659,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,LP589781281MY20220202,2022-02-04,2000,2000,2022-02-16,POS INDONESIA
620220200122792,2022-02-11,2022-04-11,Tunggu Rekon CEISA,040600,17,EW102877005FR20220210,2022-02-11,248000,248000,2022-02-16,POS INDONESIA
620220200143324,2022-02-14,2022-04-14,Tunggu Rekon CEISA,040600,17,LP223749225SG20220212,2022-02-14,58000,58000,2022-02-17,POS INDONESIA
620220200249269,2022-02-24,2022-04-24,Kirim Billing,040600,17,UV490503849UZ20220216,2022-02-24,3000,0,NA,NA
620220200017015,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,LP222687167SG20220129,2022-02-02,87000,87000,2022-02-04,POS INDONESIA
620220200234734,2022-02-23,2022-04-23,Tunggu Rekon CEISA,040600,17,EB043097871KR20220221,2022-02-23,677000,677000,2022-02-24,POS INDONESIA
620220200199812,2022-02-18,2022-04-18,Tunggu Rekon CEISA,040600,17,LP589993079MY20220217,2022-02-18,48000,48000,2022-02-23,POS INDONESIA
620220200091243,2022-02-09,2022-04-09,Tunggu Rekon CEISA,040600,17,LP223640444SG20220207,2022-02-09,4000,4000,2022-02-22,POS INDONESIA
620220200140902,2022-02-14,2022-04-14,Tunggu Rekon CEISA,040600,17,LH162974923US20220212,2022-02-14,5000,5000,2022-02-21,POS INDONESIA
620220200028873,2022-02-03,2022-04-03,Tunggu Rekon CEISA,040600,17,EL502367635JP20220129,2022-02-03,51000,51000,2022-02-07,POS INDONESIA
620220200036588,2022-02-03,2022-04-03,Tunggu Rekon CEISA,040600,17,EJ808984395JP20220131,2022-02-03,41000,41000,2022-02-11,POS INDONESIA
620220200208775,2022-02-21,2022-04-21,Kirim Billing,040600,17,EG290859612KR20220218,2022-02-21,390000,0,NA,NA
620220200178089,2022-02-17,2022-04-17,Tunggu Rekon CEISA,040600,17,LP223931243SG20220215,2022-02-17,36000,36000,2022-02-24,POS INDONESIA
620220200255895,2022-02-24,2022-04-24,Tunggu Rekon CEISA,040600,17,LP224957352SG20220223,2022-02-24,59000,59000,2022-02-26,POS INDONESIA
620220200189038,2022-02-18,2022-04-18,Kirim Billing,040600,17,UV492118843UZ20220216,2022-02-18,2000,0,NA,NA
620220200016425,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,UV474139467UZ20220128,2022-02-02,3000,3000,2022-02-07,POS INDONESIA
620220200122647,2022-02-11,2022-04-11,Tunggu Rekon CEISA,040600,17,EN157244056JP20220210,2022-02-11,455000,455000,2022-02-17,POS INDONESIA
620220200016583,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,UV477080235UZ20220125,2022-02-02,2000,2000,2022-02-11,POS INDONESIA
620220200181134,2022-02-17,2022-04-17,Tunggu Rekon CEISA,040600,17,LP223856397SG20220215,2022-02-17,61000,61000,2022-02-22,POS INDONESIA
620220200189481,2022-02-18,2022-04-18,Tunggu Rekon CEISA,040600,17,UQ286555107SG20220216,2022-02-18,2000,2000,2022-02-24,POS INDONESIA
620220200030445,2022-02-03,2022-04-03,Tunggu Rekon CEISA,040600,17,LP222568200SG20220131,2022-02-03,111000,111000,2022-02-03,PT. TOKOPEDIA
620220200254502,2022-02-24,2022-04-24,Kirim Billing,040600,17,LP225075739SG20220223,2022-02-24,38000,0,NA,NA
620220200173020,2022-02-16,2022-04-16,Tunggu Rekon CEISA,040600,17,LX929703932TW20220210,2022-02-16,2000,2000,2022-02-22,POS INDONESIA
620220200051414,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,LP589774612MY20220202,2022-02-04,2000,2000,2022-02-09,POS INDONESIA
620220200130286,2022-02-12,2022-04-12,Tunggu Rekon CEISA,040600,17,LC1000683305320220131,2022-02-12,81000,81000,2022-02-17,POS INDONESIA
620220200040846,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,RN585045091GB20220131,2022-02-04,163000,163000,2022-02-08,POS INDONESIA
620220200032841,2022-02-03,2022-04-03,Kirim Billing,040600,17,LP904688412SG20220202,2022-02-03,75000,0,NA,NA
620220200018900,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,UN026173241JP20220128,2022-02-02,1000,1000,2022-02-08,POS INDONESIA
620220200245537,2022-02-23,2022-04-23,Kirim Billing,040600,17,UM204555655US20220214,2022-02-23,224000,0,NA,NA
620220200102303,2022-02-09,2022-04-09,Tunggu Rekon CEISA,040600,17,UY951049360GB20220208,2022-02-09,109000,109000,2022-02-16,POS INDONESIA
620220200104821,2022-02-10,2022-04-10,Tunggu Rekon CEISA,040600,17,CJ481001509US20220209,2022-02-10,80000,80000,2022-02-14,POS INDONESIA
620220200144430,2022-02-14,2022-04-14,Kirim Billing,040600,17,UY005575253FR20220211,2022-02-14,3000,0,NA,NA
620220200126553,2022-02-12,2022-04-12,Tunggu Rekon CEISA,040600,17,UY763768535GB20220204,2022-02-12,58000,58000,2022-02-16,POS INDONESIA
620220200052814,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,UQ288473935SG20220203,2022-02-04,5000,5000,2022-02-09,POS INDONESIA
620220200131648,2022-02-13,2022-04-13,Tunggu Rekon CEISA,040600,17,UB193834461GB20220128,2022-02-13,144000,144000,2022-02-16,POS INDONESIA
620220200079775,2022-02-08,2022-04-08,Tunggu Rekon CEISA,040600,17,LP222832125SG20220207,2022-02-08,2000,2000,2022-02-14,POS INDONESIA
620220200252195,2022-02-24,2022-04-24,Kirim Billing,040600,17,CR110675800DE20220223,2022-02-24,1413000,0,NA,NA
620220200203037,2022-02-20,2022-04-20,Tunggu Rekon CEISA,040600,17,CP059412783TH20220216,2022-02-20,567000,567000,2022-02-23,POS INDONESIA
620220200264846,2022-02-25,2022-04-25,Kirim Billing,040600,17,LP224949360SG20220224,2022-02-25,61000,0,NA,NA
620220200045028,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,LP223191493SG20220203,2022-02-04,10000,10000,2022-02-11,POS INDONESIA
620220200125831,2022-02-12,2022-04-12,Tunggu Rekon CEISA,040600,17,LP222516202SG20220129,2022-02-12,3000,3000,2022-02-17,POS INDONESIA
620220200077919,2022-02-08,2022-04-08,Kirim Billing,040600,17,LP223025655SG20220207,2022-02-08,2000,0,NA,NA
620220200018400,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,UQ289067474SG20220129,2022-02-02,2000,2000,2022-02-09,POS INDONESIA
620220200253127,2022-02-24,2022-04-24,Kirim Billing,040600,17,LP224500179SG20220223,2022-02-24,83000,0,NA,NA
620220200164988,2022-02-16,2022-04-16,Tunggu Rekon CEISA,040600,17,LP220280490SG20220215,2022-02-16,43000,43000,2022-02-21,POS INDONESIA
620220200232651,2022-02-22,2022-04-22,Kirim Billing,040600,17,UQ295395187SG20220217,2022-02-22,2000,0,NA,NA
620220200155782,2022-02-15,2022-04-15,Tunggu Rekon CEISA,040600,17,LP223801075SG20220214,2022-02-15,4000,4000,2022-02-25,POS INDONESIA
620220200217243,2022-02-21,2022-04-21,Tunggu Rekon CEISA,040600,17,RX124913265JP20220218,2022-02-21,3000,3000,2022-02-24,POS INDONESIA
620220200177164,2022-02-17,2022-04-17,Tunggu Rekon CEISA,040600,17,LP224078583SG20220215,2022-02-17,36000,36000,2022-02-22,POS INDONESIA
620220200086020,2022-02-08,2022-04-08,Tunggu Rekon CEISA,040600,17,UN027387314JP20220131,2022-02-08,56000,56000,2022-02-16,POS INDONESIA
620220200044789,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,LV382849275CN20220131,2022-02-04,14000,14000,2022-02-10,POS INDONESIA
620220200265122,2022-02-25,2022-04-25,Kirim Billing,040600,17,LP590186698MY20220224,2022-02-25,1000,0,NA,NA
620220200160908,2022-02-15,2022-04-15,Tunggu Rekon CEISA,040600,17,EL524972392JP20220212,2022-02-15,660000,660000,2022-02-18,POS INDONESIA
620220200157540,2022-02-15,2022-04-15,Kirim Billing,040600,17,RR197088297MY20220214,2022-02-15,32000,0,NA,NA
620220200018719,2022-02-02,2022-04-02,Tunggu Rekon CEISA,040600,17,LP222583428SG20220128,2022-02-02,36000,36000,2022-02-04,POS INDONESIA
620220200049177,2022-02-04,2022-04-04,Kirim Billing,040600,17,CE982799575US20220202,2022-02-04,2163000,0,NA,NA
620220200185470,2022-02-17,2022-04-17,Tunggu Rekon CEISA,040600,17,CE000534230SA20220215,2022-02-17,96000,96000,2022-02-21,POS INDONESIA
620220200156151,2022-02-15,2022-04-15,Tunggu Rekon CEISA,040600,17,RR322185857TH20220214,2022-02-15,1000,1000,2022-02-23,POS INDONESIA
620220200154298,2022-02-15,2022-04-15,Tunggu Rekon CEISA,040600,17,UV456363228UZ20220207,2022-02-15,2000,2000,2022-02-18,POS INDONESIA
620220200265262,2022-02-25,2022-04-25,Kirim Billing,040600,17,LP224715617SG20220224,2022-02-25,4000,0,NA,NA
620220200058662,2022-02-06,2022-04-06,Tunggu Rekon CEISA,040600,17,UM740628668US20220202,2022-02-06,384000,384000,2022-02-11,POS INDONESIA
620220200018492,2022-02-02,2022-04-02,Kirim Billing,040600,17,UQ288545779SG20220129,2022-02-02,2000,0,NA,NA
620220200199822,2022-02-18,2022-04-18,Tunggu Rekon CEISA,040600,17,EK129777947SA20220216,2022-02-18,324000,324000,2022-02-24,POS INDONESIA
620220200155922,2022-02-15,2022-04-15,Tunggu Rekon CEISA,040600,17,LP224038955SG20220214,2022-02-15,3000,3000,2022-02-21,POS INDONESIA
620220200178855,2022-02-17,2022-04-17,Tunggu Rekon CEISA,040600,17,LP590014485MY20220216,2022-02-17,1000,1000,2022-02-22,POS INDONESIA
620220200074642,2022-02-07,2022-04-07,Kirim Billing,040600,17,RE527253660SE20220204,2022-02-07,439000,0,NA,NA
620220200130744,2022-02-12,2022-04-12,Tunggu Rekon CEISA,040600,17,LC1000685481420220204,2022-02-12,3000,3000,2022-02-21,POS INDONESIA
620220200218208,2022-02-21,2022-04-21,Tunggu Rekon CEISA,040600,17,RG801181725TW20220219,2022-02-21,24000,24000,2022-02-23,POS INDONESIA
620220200068726,2022-02-07,2022-02-13,Tunggu Rekon CEISA,040600,99,000666/PEN/HKT/040600/2022,2022-02-07,591000,591000,2022-02-07,POS INDONESIA
620220200036786,2022-02-03,2022-04-03,Tunggu Rekon CEISA,040600,17,EE794443741TW20220131,2022-02-03,5000,5000,2022-02-08,POS INDONESIA
620220200182303,2022-02-17,2022-04-17,Tunggu Rekon CEISA,040600,17,EB042645333KR20220214,2022-02-17,673000,673000,2022-02-17,PT. TOKOPEDIA
620220200221942,2022-02-22,2022-04-22,Kirim Billing,040600,17,EN158069441JP20220221,2022-02-22,942000,0,NA,NA
620220200249323,2022-02-24,2022-04-24,Tunggu Rekon CEISA,040600,17,UQ296446092SG20220217,2022-02-24,2000,2000,2022-02-26,POS INDONESIA
620220200048085,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,LP589808894MY20220202,2022-02-04,77000,77000,2022-02-19,POS INDONESIA
620220200270260,2022-02-25,2022-04-25,Kirim Billing,040600,17,LP224761537SG20220224,2022-02-25,41000,0,NA,NA
620220200123792,2022-02-11,2022-04-11,Tunggu Rekon CEISA,040600,17,LP223205935SG20220210,2022-02-11,3000,3000,2022-02-19,POS INDONESIA
620220200143459,2022-02-14,2022-04-14,Tunggu Rekon CEISA,040600,17,UM615764037US20220211,2022-02-14,209000,209000,2022-02-23,POS INDONESIA
620220200052504,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,UQ291210293SG20220131,2022-02-04,3000,3000,2022-02-12,POS INDONESIA
620220200078418,2022-02-08,2022-04-08,Tunggu Rekon CEISA,040600,17,LP223516359SG20220207,2022-02-08,14000,14000,2022-02-12,POS INDONESIA
620220200230670,2022-02-22,2022-04-22,Kirim Billing,040600,17,LP224712880SG20220221,2022-02-22,24000,0,NA,NA
620220200051100,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,EG006487475TW20220127,2022-02-04,5000,5000,2022-02-10,POS INDONESIA
620220200046723,2022-02-04,2022-04-04,Tunggu Rekon CEISA,040600,17,LP223200527SG20220203,2022-02-04,59000,59000,2022-02-09,POS INDONESIA
620220200158473,2022-02-15,2022-04-15,Tunggu Rekon CEISA,040600,17,RM636225466JP20220214,2022-02-15,435000,435000,2022-02-21,POS INDONESIA
620220200245583,2022-02-23,2022-04-23,Tunggu Rekon CEISA,040600,17,UV469466359UZ20220214,2022-02-23,5000,5000,2022-02-25,POS INDONESIA
620220200032836,2022-02-03,2022-04-03,Tunggu Rekon CEISA,040600,17,LP223096444SG20220202,2022-02-03,56000,56000,2022-02-08,POS INDONESIA
620220200171891,2022-02-16,2022-04-16,Kirim Billing,040600,17,LC1000692123320220212,2022-02-16,5000,0,NA,NA
620220200196779,2022-02-18,2022-04-18,Tunggu Rekon CEISA,040600,17,EL524979002JP20220215,2022-02-18,788000,788000,2022-02-23,POS INDONESIA
620220200186978,2022-02-17,2022-04-17,Tunggu Rekon CEISA,040600,17,UQ283648706SG20220207,2022-02-17,2000,2000,2022-02-24,POS INDONESIA
620220200199379,2022-02-18,2022-04-18,Tunggu Rekon CEISA,040600,17,RP813726500SG20220217,2022-02-18,4000,4000,2022-02-23,POS INDONESIA
620220200203387,2022-02-20,2022-04-20,Tunggu Rekon CEISA,040600,17,LP223845730SG20220216,2022-02-20,60000,60000,2022-02-24,POS INDONESIA
620220200079710,2022-02-08,2022-04-08,Tunggu Rekon CEISA,040600,17,LP223248621SG20220207,2022-02-08,2000,2000,2022-02-11,POS INDONESIA
620220200235247,2022-02-23,2022-04-23,Kirim Billing,040600,17,UQ287356867SG20220222,2022-02-23,2000,0,NA,NA
